Time PWM Left Right
25958.00 -48 -236 -195
 
25986.00 -49 -247 -206
 
26012.00 -50 -258 -217
 
26040.00 -51 -269 -229
 
26066.00 -52 -281 -240
 
26093.00 -53 -293 -252
 
26121.00 -54 -305 -264
 
26147.00 -55 -318 -276
 
26175.00 -56 -331 -289
 
26202.00 -57 -344 -302
 
26228.00 -58 -357 -314
 
26256.00 -59 -370 -327
 
26283.00 -60 -384 -341
 
26310.00 -61 -398 -354
 
26337.00 -62 -411 -368
 
26364.00 -63 -425 -382
 
26391.00 -64 -440 -396
 
26418.00 -65 -454 -410
 
26445.00 -66 -469 -424
 
26472.00 -67 -484 -438
 
26500.00 -68 -499 -453
 
26526.00 -69 -514 -468
 
26553.00 -70 -529 -483
 
26580.00 -71 -544 -498
 
26607.00 -72 -560 -513
 
26635.00 -73 -576 -529
 
26661.00 -74 -592 -544
 
26688.00 -75 -608 -560
 
26716.00 -76 -625 -576
 
26742.00 -77 -641 -592
 
26770.00 -78 -658 -609
 
26797.00 -79 -675 -625
 
26823.00 -80 -692 -642
 
26851.00 -81 -709 -659
 
26877.00 -82 -726 -676
 
26905.00 -83 -743 -693
 
26932.00 -84 -761 -710
 
26958.00 -85 -779 -727
 
26986.00 -86 -796 -745
 
27013.00 -87 -814 -763
 
27040.00 -88 -833 -780
 
27067.00 -89 -851 -798
 
27094.00 -90 -869 -817
 
27121.00 -91 -888 -835
 
27148.00 -92 -907 -853
 
27175.00 -93 -925 -871
 
27202.00 -94 -944 -889
 
27230.00 -95 -963 -907
 
27256.00 -96 -982 -926
 
27283.00 -97 -1001 -945
 
27312.00 -98 -1021 -965
 
27339.00 -99 -1041 -984
 
27368.00 -100 -1062 -1004
 
27398.00 -99 -1083 -1024
 
27426.00 -98 -1104 -1045
 
27456.00 -97 -1125 -1065
 
27485.00 -96 -1146 -1085
 
27514.00 -95 -1166 -1106
 
27543.00 -94 -1187 -1126
 
27573.00 -93 -1208 -1146
 
27601.00 -92 -1229 -1167
 
27631.00 -91 -1249 -1187
 
27660.00 -90 -1270 -1207
 
27688.00 -89 -1291 -1227
 
27718.00 -88 -1311 -1247
 
27747.00 -87 -1331 -1267
 
27777.00 -86 -1352 -1287
 
27805.00 -85 -1372 -1307
 
27835.00 -84 -1392 -1326
 
27864.00 -83 -1412 -1346
 
27892.00 -82 -1432 -1366
 
27922.00 -81 -1452 -1385
 
27951.00 -80 -1472 -1404
 
27980.00 -79 -1491 -1423
 
28009.00 -78 -1511 -1442
 
28039.00 -77 -1530 -1461
 
28067.00 -76 -1550 -1480
 
28097.00 -75 -1569 -1499
 
28126.00 -74 -1588 -1517
 
28154.00 -73 -1607 -1535
 
28184.00 -72 -1625 -1554
 
28213.00 -71 -1644 -1572
 
28242.00 -70 -1662 -1589
 
28271.00 -69 -1681 -1607
 
28301.00 -68 -1699 -1625
 
28329.00 -67 -1717 -1643
 
28359.00 -66 -1735 -1660
 
28388.00 -65 -1753 -1677
 
28417.00 -64 -1770 -1695
 
28446.00 -63 -1788 -1712
 
28475.00 -62 -1805 -1728
 
28505.00 -61 -1822 -1745
 
28533.00 -60 -1839 -1762
 
28563.00 -59 -1856 -1778
 
28592.00 -58 -1873 -1794
 
28620.00 -57 -1889 -1811
 
28650.00 -56 -1906 -1827
 
28679.00 -55 -1922 -1843
 
28708.00 -54 -1938 -1858
 
28737.00 -53 -1954 -1874
 
28767.00 -52 -1970 -1889
 
28795.00 -51 -1986 -1904
 
28824.00 -50 -2001 -1919
 
28854.00 -49 -2016 -1934
 
28882.00 -48 -2031 -1948
 
28912.00 -47 -2046 -1962
 
28941.00 -46 -2060 -1976
 
28971.00 -45 -2074 -1989
 
28999.00 -44 -2088 -2003
 
29029.00 -43 -2102 -2016
 
29058.00 -42 -2115 -2029
 
29086.00 -41 -2129 -2041
 
29116.00 -40 -2141 -2054
 
29145.00 -39 -2154 -2066
 
29174.00 -38 -2166 -2078
 
29203.00 -37 -2178 -2089
 
29233.00 -36 -2190 -2101
 
29261.00 -35 -2201 -2112
 
29290.00 -34 -2212 -2122
 
29320.00 -33 -2223 -2133
 
29348.00 -32 -2233 -2143
 
29378.00 -31 -2244 -2153
 
29407.00 -30 -2254 -2163
 
29436.00 -29 -2263 -2172
 
29465.00 -28 -2272 -2181
 
29495.00 -27 -2281 -2190
 
29523.00 -26 -2289 -2198
 
29552.00 -25 -2297 -2206
 
29582.00 -24 -2305 -2214
 
29611.00 -23 -2313 -2221
 
29640.00 -22 -2320 -2228
 
29669.00 -21 -2327 -2235
 
29699.00 -20 -2334 -2241
 
29727.00 -19 -2340 -2247
 
29756.00 -18 -2345 -2252
 
29786.00 -17 -2351 -2257
 
29814.00 -16 -2355 -2262
 
29844.00 -15 -2360 -2266
 
29873.00 -14 -2364 -2270
 
29902.00 -13 -2367 -2273
 
29931.00 -12 -2370 -2276
 
29961.00 -11 -2373 -2279
 
29989.00 -10 -2375 -2281
 
30018.00 -9 -2376 -2282
 
30047.00 -8 -2377 -2283
 
30074.00 -7 -2378 -2284
 
30103.00 -6 -2378 -2285
 
30131.00 -5 -2378 -2285
 
30159.00 -4 -2378 -2285
 
30187.00 -3 -2378 -2285
 
30215.00 -2 -2378 -2285
 
30243.00 -1 -2378 -2285
 
30271.00 0 -2378 -2285
 
30299.00 1 -2378 -2285
 
30325.00 2 -2378 -2285
 
30352.00 3 -2378 -2285
 
30380.00 4 -2378 -2285
 
30406.00 5 -2378 -2285
 
30434.00 6 -2378 -2285
 
30460.00 7 -2378 -2285
 
30487.00 8 -2378 -2285
 
30515.00 9 -2378 -2285
 
30541.00 10 -2378 -2285
 
30570.00 11 -2378 -2285
 
30598.00 12 -2378 -2285
 
30626.00 13 -2378 -2285
 
30654.00 14 -2378 -2285
 
30682.00 15 -2378 -2285
 
30710.00 16 -2378 -2285
 
30738.00 17 -2378 -2285
 
30767.00 18 -2378 -2285
 
30794.00 19 -2378 -2284
 
30823.00 20 -2378 -2283
 
30851.00 21 -2377 -2282
 
30878.00 22 -2377 -2280
 
30907.00 23 -2375 -2278
 
30935.00 24 -2373 -2276
 
30963.00 25 -2370 -2273
 
30991.00 26 -2366 -2270
 
31019.00 27 -2361 -2266
 
31047.00 28 -2357 -2262
 
31075.00 29 -2353 -2258
 
31104.00 30 -2348 -2252
 
31131.00 31 -2342 -2247
 
31160.00 32 -2337 -2241
 
31187.00 33 -2330 -2235
 
31215.00 34 -2324 -2228
 
31244.00 35 -2317 -2221
 
31271.00 36 -2310 -2214
 
31300.00 37 -2302 -2207
 
31328.00 38 -2294 -2199
 
31356.00 39 -2286 -2191
 
31384.00 40 -2278 -2182
 
31412.00 41 -2268 -2174
 
31440.00 42 -2259 -2165
 
31468.00 43 -2250 -2155
 
31497.00 44 -2240 -2146
 
31524.00 45 -2230 -2135
 
31552.00 46 -2220 -2125
 
31581.00 47 -2209 -2115
 
31608.00 48 -2198 -2104
 
31637.00 49 -2187 -2093
 
31665.00 50 -2175 -2082
 
31693.00 51 -2163 -2070
 
31721.00 52 -2151 -2058
 
31749.00 53 -2139 -2046
 
31777.00 54 -2127 -2034
 
31805.00 55 -2114 -2021
 
31834.00 56 -2101 -2009
 
31861.00 57 -2088 -1996
 
31890.00 58 -2074 -1982
 
31918.00 59 -2061 -1969
 
31945.00 60 -2047 -1955
 
31974.00 61 -2033 -1941
 
32002.00 62 -2019 -1927
 
32030.00 63 -2004 -1913
 
32058.00 64 -1989 -1898
 
32086.00 65 -1974 -1883
 
32114.00 66 -1959 -1868
 
32142.00 67 -1944 -1853
 
32171.00 68 -1928 -1837
 
32198.00 69 -1913 -1821
 
32227.00 70 -1897 -1805
 
32254.00 71 -1881 -1789
 
32282.00 72 -1864 -1773
 
32311.00 73 -1848 -1757
 
32338.00 74 -1831 -1740
 
32367.00 75 -1815 -1724
 
32395.00 76 -1798 -1707
 
32423.00 77 -1781 -1690
 
32451.00 78 -1764 -1673
 
32479.00 79 -1747 -1657
 
32507.00 80 -1729 -1640
 
32535.00 81 -1712 -1622
 
32564.00 82 -1694 -1605
 
32591.00 83 -1676 -1588
 
32620.00 84 -1659 -1570
 
32648.00 85 -1640 -1553
 
32675.00 86 -1622 -1535
 
32704.00 87 -1605 -1518
 
32732.00 88 -1586 -1500
 
32760.00 89 -1568 -1482
 
32788.00 90 -1549 -1464
 
32816.00 91 -1531 -1446
 
32844.00 92 -1512 -1427
 
32872.00 93 -1493 -1409
 
32901.00 94 -1474 -1390
 
32928.00 95 -1455 -1372
 
32957.00 96 -1435 -1353
 
32985.00 97 -1416 -1334
 
33012.00 98 -1396 -1314
 
33041.00 99 -1377 -1295
 
33069.00 100 -1357 -1275
 
33098.00 99 -1337 -1255
 
33126.00 98 -1317 -1236
 
33155.00 97 -1297 -1216
 
33182.00 96 -1277 -1197
 
33210.00 95 -1257 -1177
 
33239.00 94 -1237 -1158
 
33266.00 93 -1218 -1138
 
33295.00 92 -1198 -1119
 
33323.00 91 -1179 -1100
 
33350.00 90 -1159 -1080
 
33379.00 89 -1140 -1061
 
33406.00 88 -1121 -1043
 
33435.00 87 -1101 -1024
 
33463.00 86 -1082 -1005
 
33491.00 85 -1063 -986
 
33518.00 84 -1045 -969
 
33545.00 83 -1027 -951
 
33572.00 82 -1009 -934
 
33599.00 81 -991 -917
 
33626.00 80 -974 -901
 
33651.00 79 -957 -884
 
33677.00 78 -940 -867
 
33703.00 77 -923 -851
 
33729.00 76 -906 -835
 
33756.00 75 -889 -818
 
33781.00 74 -873 -802
 
33807.00 73 -856 -786
 
33833.00 72 -840 -769
 
33859.00 71 -823 -753
 
33886.00 70 -807 -737
 
33911.00 69 -791 -721
 
33937.00 68 -775 -705
 
33964.00 67 -759 -690
 
33989.00 66 -743 -674
 
34015.00 65 -727 -658
 
34041.00 64 -712 -643
 
34067.00 63 -696 -628
 
34094.00 62 -681 -612
 
34119.00 61 -666 -597
 
34145.00 60 -651 -583
 
34171.00 59 -636 -568
 
34197.00 58 -621 -553
 
34224.00 57 -607 -539
 
34249.00 56 -592 -525
 
34275.00 55 -578 -511
 
34301.00 54 -564 -497
 
34327.00 53 -550 -484
 
34354.00 52 -536 -470
 
34379.00 51 -522 -457
 
34405.00 50 -509 -444
 
34432.00 49 -496 -431
 
34457.00 48 -483 -418
 
34484.00 47 -470 -406
 
34509.00 46 -458 -394
 
34535.00 45 -445 -382
 
34562.00 44 -433 -371
 
34587.00 43 -421 -359
 
34613.00 42 -410 -348
 
34639.00 41 -398 -336
 
34665.00 40 -387 -325
 
34692.00 39 -376 -315
 
34717.00 38 -365 -304
 
34743.00 37 -355 -294
 
34769.00 36 -344 -284
 
34795.00 35 -334 -274
 
34822.00 34 -325 -264
 
34847.00 33 -315 -255
 
34873.00 32 -306 -246
 
34899.00 31 -297 -237
 
34925.00 30 -288 -228
 
34952.00 29 -280 -220
 
34977.00 28 -271 -212
 
35003.00 27 -264 -204
 
35030.00 26 -256 -196
 
35055.00 25 -249 -189
 
35081.00 24 -242 -182
 
35107.00 23 -235 -175
 
35133.00 22 -229 -168
 
35160.00 21 -222 -162
 
35185.00 20 -217 -156
 
35211.00 19 -211 -151
 
35237.00 18 -206 -146
 
35263.00 17 -201 -141
 
35290.00 16 -197 -137
 
35315.00 15 -193 -133
 
35341.00 14 -189 -130
 
35367.00 13 -186 -127
 
35393.00 12 -183 -124
 
35420.00 11 -181 -122
 
35445.00 10 -179 -120
 
35471.00 9 -178 -119
 
35496.00 8 -177 -118
 
35521.00 7 -177 -118
 
35546.00 6 -177 -118
 
35571.00 5 -177 -118
 
35596.00 4 -177 -118
 
35621.00 3 -177 -118
 
35646.00 2 -177 -118
 
35671.00 1 -177 -118
 
35696.00 0 -177 -118
 
35721.00 -1 -177 -118
 
35746.00 -2 -177 -118
 
35773.00 -3 -177 -118
 
35799.00 -4 -177 -118
 
35825.00 -5 -177 -118
 
35851.00 -6 -177 -118
 
35876.00 -7 -177 -118
 
35903.00 -8 -177 -118
 
35929.00 -9 -177 -118
 
35955.00 -10 -177 -118
 
35982.00 -11 -177 -118
 
36008.00 -12 -177 -118
 
36036.00 -13 -178 -118
 
36063.00 -14 -178 -118
 
36090.00 -15 -178 -118
 
36117.00 -16 -178 -118
 
36144.00 -17 -178 -118
 
36171.00 -18 -178 -119
 
36198.00 -19 -178 -120
 
36226.00 -20 -178 -122
 
36252.00 -21 -178 -123
 
36279.00 -22 -179 -125
 
36306.00 -23 -181 -128
 
36333.00 -24 -183 -131
 
36361.00 -25 -187 -134
 
36387.00 -26 -191 -137
 
36415.00 -27 -195 -141
 
36442.00 -28 -199 -146
 
36468.00 -29 -204 -150
 
36496.00 -30 -209 -155
 
36523.00 -31 -215 -160
 
36550.00 -32 -221 -166
 
36577.00 -33 -227 -173
 
36603.00 -34 -233 -179
 
36631.00 -35 -240 -186
 
36658.00 -36 -247 -193
 
36685.00 -37 -255 -201
 
36712.00 -38 -262 -209
 
36739.00 -39 -271 -217
 
36766.00 -40 -279 -225
 
36793.00 -41 -288 -234
 
36820.00 -42 -297 -243
 
36847.00 -43 -306 -252
 
36874.00 -44 -316 -262
 
36901.00 -45 -326 -272
 
36928.00 -46 -336 -281
 
36956.00 -47 -347 -292
 
36982.00 -48 -357 -302
 
37009.00 -49 -368 -313
 
37037.00 -50 -379 -324
 
37063.00 -51 -391 -335
 
37091.00 -52 -402 -346
 
37117.00 -53 -414 -358
 
37144.00 -54 -426 -370
 
37172.00 -55 -439 -382
 
37198.00 -56 -451 -394
 
37226.00 -57 -464 -407
 
37253.00 -58 -477 -419
 
37280.00 -59 -490 -432
 
37307.00 -60 -504 -445
 
37334.00 -61 -518 -459
 
37361.00 -62 -531 -472
 
37388.00 -63 -545 -486
 
37415.00 -64 -560 -500
 
37442.00 -65 -574 -514
 
37469.00 -66 -589 -529
 
37496.00 -67 -603 -543
 
37523.00 -68 -619 -558
 
37551.00 -69 -634 -573
 
37577.00 -70 -649 -588
 
37604.00 -71 -665 -604
 
37632.00 -72 -681 -619
 
37658.00 -73 -697 -635
 
37686.00 -74 -713 -651
 
37712.00 -75 -729 -667
 
37739.00 -76 -746 -683
 
37767.00 -77 -762 -699
 
37793.00 -78 -779 -716
 
37821.00 -79 -796 -733
 
37848.00 -80 -813 -749
 
37874.00 -81 -830 -766
 
37902.00 -82 -848 -783
 
37928.00 -83 -865 -801
 
37956.00 -84 -883 -818
 
37983.00 -85 -901 -836
 
38009.00 -86 -919 -853
 
38037.00 -87 -937 -871
 
38064.00 -88 -955 -888
 
38091.00 -89 -973 -906
 
38118.00 -90 -992 -924
 
38146.00 -91 -1010 -942
 
38173.00 -92 -1029 -961
 
38201.00 -93 -1049 -980
 
38230.00 -94 -1068 -999
 
38257.00 -95 -1088 -1018
 
38287.00 -96 -1108 -1038
 
38316.00 -97 -1129 -1058
 
38345.00 -98 -1149 -1078
 
38374.00 -99 -1170 -1098
 
38403.00 -100 -1191 -1119
 
38433.00 -99 -1212 -1139
 
38462.00 -98 -1233 -1160
 
38492.00 -97 -1254 -1180
 
38520.00 -96 -1275 -1201
 
38550.00 -95 -1296 -1221
 
38579.00 -94 -1317 -1242
 
38607.00 -93 -1338 -1262
 
38637.00 -92 -1358 -1282
 
38666.00 -91 -1379 -1303
 
38695.00 -90 -1400 -1323
 
38724.00 -89 -1421 -1343
 
38754.00 -88 -1441 -1363
 
38782.00 -87 -1462 -1384
 
38812.00 -86 -1482 -1403
 
38841.00 -85 -1502 -1423
 
38870.00 -84 -1523 -1443
 
38899.00 -83 -1543 -1462
 
38928.00 -82 -1563 -1482
 
38958.00 -81 -1583 -1501
 
38986.00 -80 -1602 -1520
 
39016.00 -79 -1622 -1539
 
39045.00 -78 -1642 -1558
 
39073.00 -77 -1661 -1577
 
39103.00 -76 -1680 -1595
 
39132.00 -75 -1700 -1614
 
39161.00 -74 -1718 -1632
 
39190.00 -73 -1737 -1651
 
39220.00 -72 -1756 -1669
 
39248.00 -71 -1775 -1687
 
39278.00 -70 -1793 -1705
 
39307.00 -69 -1812 -1723
 
39335.00 -68 -1830 -1741
 
39365.00 -67 -1848 -1759
 
39394.00 -66 -1866 -1776
 
39424.00 -65 -1884 -1794
 
39452.00 -64 -1901 -1811
 
39482.00 -63 -1919 -1828
 
39511.00 -62 -1937 -1845
 
39539.00 -61 -1954 -1862
 
39569.00 -60 -1971 -1879
 
39598.00 -59 -1988 -1895
 
39627.00 -58 -2005 -1912
 
39656.00 -57 -2022 -1929
 
39686.00 -56 -2039 -1945
 
39714.00 -55 -2055 -1961
 
39744.00 -54 -2071 -1977
 
39773.00 -53 -2087 -1992
 
39801.00 -52 -2103 -2007
 
39831.00 -51 -2118 -2022
 
39860.00 -50 -2134 -2037
 
39889.00 -49 -2149 -2052
 
39918.00 -48 -2164 -2066
 
39948.00 -47 -2179 -2081
 
39976.00 -46 -2193 -2094
 
40005.00 -45 -2207 -2108
 
40035.00 -44 -2221 -2122
 
40064.00 -43 -2235 -2135
 
40093.00 -42 -2248 -2148
 
40122.00 -41 -2261 -2161
 
40152.00 -40 -2274 -2173
 
40180.00 -39 -2287 -2186
 
40210.00 -38 -2299 -2198
 
40239.00 -37 -2311 -2210
 
40267.00 -36 -2323 -2221
 
40297.00 -35 -2335 -2233
 
40326.00 -34 -2346 -2244
 
40355.00 -33 -2357 -2255
 
40384.00 -32 -2368 -2265
 
40414.00 -31 -2378 -2275
 
40442.00 -30 -2389 -2285
 
40471.00 -29 -2398 -2295
 
40501.00 -28 -2408 -2304
 
40529.00 -27 -2417 -2313
 
40559.00 -26 -2425 -2321
 
40588.00 -25 -2433 -2329
 
40617.00 -24 -2441 -2337
 
40646.00 -23 -2449 -2345
 
40676.00 -22 -2456 -2352
 
40705.00 -21 -2463 -2359
 
40733.00 -20 -2469 -2365
 
40763.00 -19 -2475 -2371
 
40792.00 -18 -2481 -2377
 
40821.00 -17 -2487 -2382
 
40850.00 -16 -2492 -2387
 
40880.00 -15 -2496 -2391
 
40908.00 -14 -2500 -2395
 
40937.00 -13 -2504 -2398
 
40967.00 -12 -2507 -2401
 
40995.00 -11 -2510 -2403
 
41025.00 -10 -2512 -2406
 
41054.00 -9 -2513 -2407
 
41082.00 -8 -2515 -2409
 
41110.00 -7 -2515 -2409
 
41138.00 -6 -2515 -2410
 
41166.00 -5 -2515 -2410
 
41194.00 -4 -2515 -2410
 
41223.00 -3 -2515 -2411
 
41250.00 -2 -2515 -2411
 
41279.00 -1 -2515 -2411
 
41307.00 0 -2515 -2411
 
41333.00 1 -2515 -2411
 
41361.00 2 -2515 -2411
 
41388.00 3 -2515 -2411
 
41415.00 4 -2515 -2411
 
41442.00 5 -2515 -2411
 
41468.00 6 -2515 -2411
 
41496.00 7 -2515 -2411
 
41523.00 8 -2515 -2411
 
41550.00 9 -2515 -2411
 
41577.00 10 -2515 -2411
 
41606.00 11 -2515 -2411
 
41633.00 12 -2515 -2411
 
41661.00 13 -2515 -2411
 
41690.00 14 -2515 -2411
 
41717.00 15 -2515 -2411
 
41746.00 16 -2515 -2411
 
41774.00 17 -2515 -2411
 
41801.00 18 -2515 -2411
 
41830.00 19 -2515 -2411
 
41858.00 20 -2515 -2411
 
41886.00 21 -2515 -2410
 
41914.00 22 -2515 -2408
 
41943.00 23 -2515 -2406
 
41970.00 24 -2512 -2403
 
41998.00 25 -2510 -2401
 
42027.00 26 -2506 -2397
 
42054.00 27 -2502 -2394
 
42083.00 28 -2497 -2389
 
42110.00 29 -2492 -2385
 
42139.00 30 -2487 -2380
 
42167.00 31 -2481 -2374
 
42194.00 32 -2476 -2368
 
42223.00 33 -2469 -2362
 
42251.00 34 -2463 -2355
 
42279.00 35 -2456 -2348
 
42307.00 36 -2449 -2341
 
42335.00 37 -2441 -2333
 
42363.00 38 -2433 -2325
 
42391.00 39 -2424 -2316
 
42420.00 40 -2416 -2308
 
42447.00 41 -2407 -2299
 
42476.00 42 -2398 -2290
 
42504.00 43 -2388 -2280
 
42531.00 44 -2378 -2271
 
42560.00 45 -2368 -2260
 
42588.00 46 -2358 -2250
 
42616.00 47 -2347 -2240
 
42644.00 48 -2336 -2229
 
42673.00 49 -2325 -2218
 
42700.00 50 -2314 -2206
 
42728.00 51 -2302 -2195
 
42757.00 52 -2290 -2183
 
42784.00 53 -2277 -2171
 
42813.00 54 -2265 -2158
 
42841.00 55 -2252 -2145
 
42868.00 56 -2239 -2133
 
42897.00 57 -2225 -2119
 
42925.00 58 -2212 -2106
 
42953.00 59 -2198 -2093
 
42981.00 60 -2184 -2079
 
43010.00 61 -2170 -2065
 
43037.00 62 -2156 -2051
 
43065.00 63 -2141 -2037
 
43094.00 64 -2126 -2022
 
43121.00 65 -2111 -2008
 
43150.00 66 -2096 -1993
 
43177.00 67 -2081 -1978
 
43206.00 68 -2065 -1962
 
43234.00 69 -2050 -1947
 
43261.00 70 -2034 -1931
 
43290.00 71 -2018 -1915
 
43318.00 72 -2001 -1899
 
43346.00 73 -1985 -1883
 
43374.00 74 -1968 -1866
 
43403.00 75 -1951 -1849
 
43430.00 76 -1934 -1832
 
43458.00 77 -1917 -1815
 
43487.00 78 -1900 -1798
 
43514.00 79 -1882 -1781
 
43543.00 80 -1865 -1763
 
43571.00 81 -1847 -1746
 
43598.00 82 -1829 -1728
 
43627.00 83 -1811 -1710
 
43655.00 84 -1793 -1692
 
43683.00 85 -1775 -1674
 
43711.00 86 -1756 -1656
 
43740.00 87 -1738 -1638
 
43767.00 88 -1720 -1620
 
43795.00 89 -1701 -1602
 
43824.00 90 -1682 -1583
 
43851.00 91 -1663 -1565
 
43880.00 92 -1644 -1546
 
43908.00 93 -1625 -1528
 
43936.00 94 -1606 -1509
 
43964.00 95 -1587 -1490
 
43992.00 96 -1567 -1471
 
44020.00 97 -1548 -1452
 
44048.00 98 -1528 -1433
 
44077.00 99 -1508 -1414
 
44104.00 100 -1488 -1394
 
44133.00 99 -1468 -1375
 
44162.00 98 -1448 -1355
 
44189.00 97 -1428 -1336
 
44218.00 96 -1408 -1316
 
44246.00 95 -1388 -1296
 
44274.00 94 -1368 -1277
 
44302.00 93 -1349 -1257
 
44329.00 92 -1329 -1237
 
44358.00 91 -1309 -1218
 
44386.00 90 -1289 -1198
 
44414.00 89 -1270 -1179
 
44442.00 88 -1250 -1161
 
44471.00 87 -1231 -1142
 
44498.00 86 -1212 -1123
 
44526.00 85 -1193 -1104
 
44555.00 84 -1174 -1085
 
44582.00 83 -1156 -1067
 
44611.00 82 -1137 -1048
 
44639.00 81 -1118 -1030
 
44667.00 80 -1099 -1012
 
44695.00 79 -1081 -993
 
44722.00 78 -1063 -976
 
44749.00 77 -1045 -959
 
44776.00 76 -1028 -942
 
44804.00 75 -1010 -925
 
44830.00 74 -993 -909
 
44856.00 73 -976 -893
 
44882.00 72 -960 -877
 
44908.00 71 -943 -861
 
44935.00 70 -928 -846
 
44960.00 69 -912 -831
 
44986.00 68 -895 -816
 
45012.00 67 -879 -800
 
45038.00 66 -863 -784
 
45064.00 65 -847 -769
 
45090.00 64 -832 -753
 
45116.00 63 -817 -738
 
45143.00 62 -801 -723
 
45168.00 61 -786 -708
 
45194.00 60 -771 -693
 
45220.00 59 -756 -678
 
45246.00 58 -741 -663
 
45273.00 57 -726 -649
 
45298.00 56 -712 -634
 
45324.00 55 -697 -620
 
45350.00 54 -683 -606
 
45376.00 53 -668 -592
 
45403.00 52 -655 -578
 
45428.00 51 -641 -565
 
45454.00 50 -627 -551
 
45480.00 49 -614 -538
 
45506.00 48 -601 -525
 
45533.00 47 -588 -513
 
45558.00 46 -575 -500
 
45584.00 45 -562 -488
 
45611.00 44 -550 -476
 
45636.00 43 -537 -464
 
45662.00 42 -525 -452
 
45688.00 41 -514 -441
 
45714.00 40 -502 -429
 
45741.00 39 -491 -419
 
45766.00 38 -480 -408
 
45792.00 37 -469 -398
 
45818.00 36 -458 -388
 
45844.00 35 -448 -378
 
45871.00 34 -438 -368
 
45896.00 33 -428 -359
 
45922.00 32 -419 -350
 
45948.00 31 -409 -341
 
45974.00 30 -401 -332
 
46001.00 29 -392 -324
 
46026.00 28 -384 -316
 
46052.00 27 -376 -308
 
46078.00 26 -368 -301
 
46104.00 25 -361 -293
 
46130.00 24 -354 -287
 
46156.00 23 -347 -280
 
46182.00 22 -341 -274
 
46209.00 21 -335 -268
 
46234.00 20 -329 -263
 
46260.00 19 -324 -258
 
46286.00 18 -319 -253
 
46312.00 17 -314 -249
 
46339.00 16 -310 -244
 
46364.00 15 -306 -241
 
46390.00 14 -303 -237
 
46416.00 13 -300 -234
 
46442.00 12 -297 -232
 
46469.00 11 -295 -229
 
46494.00 10 -293 -227
 
46520.00 9 -291 -225
 
46545.00 8 -290 -224
 
46570.00 7 -289 -224
 
46595.00 6 -289 -224
 
46620.00 5 -289 -224
 
46645.00 4 -289 -224
 
46670.00 3 -289 -224
 
46695.00 2 -289 -224
 
46720.00 1 -289 -224
 
46745.00 0 -289 -224
 
46770.00 -1 -289 -224
 
46795.00 -2 -289 -224
 
46822.00 -3 -289 -224
 
46848.00 -4 -289 -224
 
46874.00 -5 -289 -224
 
46900.00 -6 -289 -224
 
46925.00 -7 -289 -224
 
46952.00 -8 -289 -224
 
46978.00 -9 -289 -224
 
47004.00 -10 -289 -224
 
47031.00 -11 -289 -224
 
47057.00 -12 -289 -224
 
47085.00 -13 -289 -224
 
47112.00 -14 -290 -224
 
47139.00 -15 -290 -224
 
47166.00 -16 -290 -224
 
47193.00 -17 -290 -224
 
47220.00 -18 -290 -225
 
47247.00 -19 -290 -226
 
47275.00 -20 -290 -227
 
47301.00 -21 -291 -228
 
47328.00 -22 -292 -229
 
47355.00 -23 -294 -231
 
47382.00 -24 -296 -234
 
47410.00 -25 -299 -237
 
47436.00 -26 -303 -241
 
47464.00 -27 -306 -245
 
47491.00 -28 -311 -249
 
47517.00 -29 -315 -254
 
47545.00 -30 -321 -259
 
47571.00 -31 -326 -264
 
47599.00 -32 -332 -269
 
47626.00 -33 -338 -275
 
47652.00 -34 -345 -282
 
47680.00 -35 -351 -288
 
47707.00 -36 -358 -296
 
47734.00 -37 -366 -303
 
47761.00 -38 -373 -310
 
47788.00 -39 -381 -318
 
47815.00 -40 -390 -327
 
47842.00 -41 -398 -335
 
47869.00 -42 -407 -344
 
47896.00 -43 -416 -353
 
47923.00 -44 -426 -363
 
47950.00 -45 -435 -372
 
47977.00 -46 -445 -382
 
48005.00 -47 -456 -392
 
48031.00 -48 -466 -402
 
48058.00 -49 -477 -413
 
48086.00 -50 -488 -424
 
48112.00 -51 -500 -435
 
48140.00 -52 -512 -446
 
48166.00 -53 -523 -458
 
48193.00 -54 -535 -470
 
48221.00 -55 -548 -482
 
48247.00 -56 -560 -495
 
48275.00 -57 -573 -507
 
48302.00 -58 -586 -520
 
48329.00 -59 -599 -533
 
48356.00 -60 -613 -547
 
48382.00 -61 -627 -560
 
48410.00 -62 -641 -574
 
48437.00 -63 -656 -588
 
48464.00 -64 -670 -602
 
48491.00 -65 -685 -617
 
48518.00 -66 -700 -631
 
48545.00 -67 -715 -646
 
48572.00 -68 -730 -661
 
48600.00 -69 -746 -677
 
48626.00 -70 -761 -692
 
48653.00 -71 -777 -708
 
48680.00 -72 -793 -724
 
48707.00 -73 -810 -740
 
48735.00 -74 -826 -756
 
48761.00 -75 -843 -772
 
48788.00 -76 -860 -789
 
48816.00 -77 -877 -806
 
48842.00 -78 -894 -822
 
48870.00 -79 -911 -839
 
48897.00 -80 -929 -856
 
48923.00 -81 -946 -874
 
48951.00 -82 -962 -891
 
48977.00 -83 -979 -908
 
49005.00 -84 -997 -925
 
49032.00 -85 -1015 -944
 
49060.00 -86 -1034 -962
 
49088.00 -87 -1053 -980
 
49116.00 -88 -1072 -998
 
49144.00 -89 -1090 -1016
 
49173.00 -90 -1110 -1036
